CBSA_CODE,YEAR,unemployment_rate,unemployment_yoy,unemployment_vs_national
45580,2022,3.2667,-0.675,-0.3833
45580,2023,3.4167,0.15,-0.2083
45580,2024,3.5833,0.1666,-0.4417
45580,2025,3.5182,-0.0651,-0.7454
45620,2009,9.3667,,0.0834
45620,2010,10.875,1.5083,1.2667
45620,2011,9.9083,-0.9667,0.975
45620,2012,9.1333,-0.775,1.0583
45620,2013,8.4917,-0.6416,1.1334
45620,2014,8.2667,-0.225,2.1084
45620,2015,6.85,-1.4167,1.575
45620,2016,5.2417,-1.6083,0.3667
45620,2017,4.8083,-0.4334,0.45
45620,2018,3.8333,-0.975,-0.0584
45620,2019,3.375,-0.4583,-0.3
45620,2020,4.825,1.45,-3.275
45620,2021,3.325,-1.5,-2.025
45620,2022,3.0167,-0.3083,-0.6333
45620,2023,3.0583,0.0416,-0.5667
45620,2024,3.3167,0.2584,-0.7083
45620,2025,3.3818,0.0651,-0.8818
45660,2009,12.8833,,3.6
45660,2010,11.7083,-1.175,2.1
45660,2011,9.5583,-2.15,0.625
45660,2012,7.9833,-1.575,-0.0917
45660,2013,7.7083,-0.275,0.35
45660,2014,5.7667,-1.9416,-0.3916
45660,2015,4.8917,-0.875,-0.3833
45660,2016,4.9333,0.0416,0.0583
45660,2017,4.725,-0.2083,0.3667
45660,2018,4.3667,-0.3583,0.475
45660,2019,4.1333,-0.2334,0.4583
45660,2020,8.0,3.8667,-0.1
45660,2021,4.875,-3.125,-0.475
45660,2022,4.1167,-0.7583,0.4667
45660,2023,3.6833,-0.4334,0.0583
45660,2024,4.425,0.7417,0.4
45660,2025,5.1727,0.7477,0.9091
45700,2009,11.5583,,2.275
45700,2010,12.55,0.9917,2.9417
45700,2011,12.2083,-0.3417,3.275
45700,2012,10.1667,-2.0416,2.0917
45700,2013,8.6583,-1.5084,1.3
45700,2014,7.425,-1.2333,1.2667
45700,2015,6.3,-1.125,1.025
45700,2016,5.6417,-0.6583,0.7667
45700,2017,4.8917,-0.75,0.5334
45700,2018,4.2333,-0.6584,0.3416
45700,2019,3.5167,-0.7166,-0.1583
45700,2020,5.475,1.9583,-2.625
45700,2021,3.8833,-1.5917,-1.4667
45700,2022,3.075,-0.8083,-0.575
45700,2023,3.1583,0.0833,-0.4667
45700,2024,3.3417,0.1834,-0.6833
45700,2025,3.3091,-0.0326,-0.9545
45740,2009,10.6,,1.3167
45740,2010,12.1583,1.5583,2.55
45740,2011,11.7667,-0.3916,2.8334
45740,2012,10.3333,-1.4334,2.2583
45740,2013,9.1,-1.2333,1.7417
45740,2014,7.7,-1.4,1.5417
45740,2015,6.625,-1.075,1.35
45740,2016,5.625,-1.0,0.75
45740,2017,5.0,-0.625,0.6417
45740,2018,4.375,-0.625,0.4833
45740,2019,3.7667,-0.6083,0.0917
45740,2020,6.1667,2.4,-1.9333
45740,2021,4.1417,-2.025,-1.2083
45740,2022,3.4833,-0.6584,-0.1667
45740,2023,3.55,0.0667,-0.075
45740,2024,4.075,0.525,0.05
45740,2025,4.2273,0.1523,-0.0363
45780,2009,12.475,,3.1917
45780,2010,10.9917,-1.4833,1.3834
45780,2011,9.45,-1.5417,0.5167
45780,2012,7.975,-1.475,-0.1
45780,2013,8.1833,0.2083,0.825
45780,2014,6.1333,-2.05,-0.025
45780,2015,5.1083,-1.025,-0.1667
45780,2016,5.0083,-0.1,0.1333
45780,2017,5.525,0.5167,1.1667
45780,2018,4.925,-0.6,1.0333
45780,2019,4.45,-0.475,0.775
45780,2020,9.5667,5.1167,1.4667
45780,2021,5.9083,-3.6584,0.5583
45780,2022,4.225,-1.6833,0.575
45780,2023,4.15,-0.075,0.525
45780,2024,5.475,1.325,1.45
45780,2025,5.7273,0.2523,1.4637
45820,2009,6.9333,,-2.35
45820,2010,6.9833,0.05,-2.625
45820,2011,6.7,-0.2833,-2.2333
45820,2012,6.125,-0.575,-1.95
45820,2013,5.7583,-0.3667,-1.6
45820,2014,4.75,-1.0083,-1.4083
45820,2015,4.225,-0.525,-1.05
45820,2016,4.1583,-0.0667,-0.7167
45820,2017,3.7833,-0.375,-0.575
45820,2018,3.5583,-0.225,-0.3334
45820,2019,3.4417,-0.1166,-0.2333
45820,2020,5.825,2.3833,-2.275
45820,2021,3.3333,-2.4917,-2.0167
45820,2022,2.9167,-0.4166,-0.7333
45820,2023,3.0083,0.0916,-0.6167
45820,2024,3.75,0.7417,-0.275
45820,2025,3.9273,0.1773,-0.3363
45900,2009,12.125,,2.8417
45900,2010,12.2667,0.1417,2.6584
45900,2011,10.075,-2.1917,1.1417
45900,2012,8.775,-1.3,0.7
45900,2013,8.3167,-0.4583,0.9584
45900,2014,6.7833,-1.5334,0.625
45900,2015,5.325,-1.4583,0.05
45900,2016,4.9333,-0.3917,0.0583
45900,2017,4.75,-0.1833,0.3917
45900,2018,4.2,-0.55,0.3083
45900,2019,3.9833,-0.2167,0.3083
45900,2020,9.0167,5.0334,0.9167
45900,2021,5.1917,-3.825,-0.1583
45900,2022,4.1667,-1.025,0.5167
45900,2023,3.9333,-0.2334,0.3083
45900,2024,4.2917,0.3584,0.2667
45900,2025,4.8636,0.5719,0.6
45940,2009,7.3917,,-1.8916
45940,2010,8.45,1.0583,-1.1583
45940,2011,8.3,-0.15,-0.6333
45940,2012,8.3167,0.0167,0.2417
45940,2013,7.4167,-0.9,0.0584
45940,2014,5.8167,-1.6,-0.3416
45940,2015,4.9333,-0.8834,-0.3417
45940,2016,4.7,-0.2333,-0.175
45940,2017,4.375,-0.325,0.0167
45940,2018,3.8583,-0.5167,-0.0334
45940,2019,3.4,-0.4583,-0.275
45940,2020,7.9667,4.5667,-0.1333
45940,2021,6.0583,-1.9084,0.7083
45940,2022,3.6667,-2.3916,0.0167
45940,2023,4.1167,0.45,0.4917
45940,2024,4.3917,0.275,0.3667
45940,2025,5.0364,0.6447,0.7728
45980,2009,8.3833,,-0.9
45980,2010,9.3583,0.975,-0.25
45980,2011,8.8417,-0.5166,-0.0916
45980,2012,8.2083,-0.6334,0.1333
45980,2013,7.7833,-0.425,0.425
45980,2014,7.3583,-0.425,1.2
45980,2015,6.5833,-0.775,1.3083
45980,2016,6.7333,0.15,1.8583
45980,2017,5.2417,-1.4916,0.8834
45980,2018,4.6917,-0.55,0.8
45980,2019,3.6083,-1.0834,-0.0667
45980,2020,5.65,2.0417,-2.45
45980,2021,3.2583,-2.3917,-2.0917
45980,2022,2.7667,-0.4916,-0.8833
45980,2023,2.7667,0.0,-0.8583
45980,2024,3.4417,0.675,-0.5833
45980,2025,3.3364,-0.1053,-0.9272
46020,2009,10.6417,,1.3584
46020,2010,11.8167,1.175,2.2084
46020,2011,11.0833,-0.7334,2.15
46020,2012,9.7917,-1.2916,1.7167
46020,2013,8.1833,-1.6084,0.825
46020,2014,6.625,-1.5583,0.4667
46020,2015,5.425,-1.2,0.15
46020,2016,5.125,-0.3,0.25
46020,2017,4.4333,-0.6917,0.075
46020,2018,3.7667,-0.6666,-0.125
46020,2019,3.625,-0.1417,-0.05
46020,2020,8.6917,5.0667,0.5917
46020,2021,6.0583,-2.6334,0.7083
46020,2022,3.75,-2.3083,0.1
46020,2023,4.1,0.35,0.475
46020,2024,4.5167,0.4167,0.4917
46020,2025,4.8273,0.3106,0.5637
46060,2009,8.85,,-0.4333
46060,2010,9.3583,0.5083,-0.25
46060,2011,8.5,-0.8583,-0.4333
46060,2012,7.4083,-1.0917,-0.6667
46060,2013,6.8333,-0.575,-0.525
46060,2014,6.075,-0.7583,-0.0833
46060,2015,5.5167,-0.5583,0.2417
46060,2016,5.0583,-0.4584,0.1833
46060,2017,4.5917,-0.4666,0.2334
46060,2018,4.4583,-0.1334,0.5666
46060,2019,4.5333,0.075,0.8583
46060,2020,7.6667,3.1334,-0.4333
46060,2021,5.0917,-2.575,-0.2583
46060,2022,3.7583,-1.3334,0.1083
46060,2023,3.6,-0.1583,-0.025
46060,2024,3.575,-0.025,-0.45
46060,2025,4.2636,0.6886,0.0
46100,2009,10.5417,,1.2584
46100,2010,10.6,0.0583,0.9917
46100,2011,9.6333,-0.9667,0.7
46100,2012,8.05,-1.5833,-0.025
46100,2013,7.5,-0.55,0.1417
46100,2014,6.2167,-1.2833,0.0584
46100,2015,5.3417,-0.875,0.0667
46100,2016,4.5417,-0.8,-0.3333
46100,2017,3.6083,-0.9334,-0.75
46100,2018,3.4583,-0.15,-0.4334
46100,2019,3.225,-0.2333,-0.45
46100,2020,7.6167,4.3917,-0.4833
46100,2021,4.0917,-3.525,-1.2583
46100,2022,3.2667,-0.825,-0.3833
46100,2023,3.25,-0.0167,-0.375
46100,2024,3.3583,0.1083,-0.6667
46100,2025,3.6182,0.2599,-0.6454
46140,2009,7.0,,-2.2833
46140,2010,6.925,-0.075,-2.6833
46140,2011,5.9083,-1.0167,-3.025
46140,2012,5.1667,-0.7416,-2.9083
46140,2013,5.1417,-0.025,-2.2166
46140,2014,4.325,-0.8167,-1.8333
46140,2015,4.2917,-0.0333,-0.9833
46140,2016,4.7333,0.4416,-0.1417
46140,2017,4.1833,-0.55,-0.175
46140,2018,3.3167,-0.8666,-0.575
46140,2019,3.125,-0.1917,-0.55
46140,2020,6.5417,3.4167,-1.5583
46140,2021,4.1417,-2.4,-1.2083
46140,2022,3.1333,-1.0084,-0.5167
46140,2023,3.1917,0.0584,-0.4333
46140,2024,3.3,0.1083,-0.725
46140,2025,3.2909,-0.0091,-0.9727
46180,2009,10.8583,,1.575
46180,2010,10.5917,-0.2666,0.9834
46180,2011,9.6333,-0.9584,0.7
46180,2012,8.2167,-1.4166,0.1417
46180,2013,8.025,-0.1917,0.6667
46180,2014,7.3167,-0.7083,1.1584
46180,2015,5.725,-1.5917,0.45
46180,2016,5.3583,-0.3667,0.4833
46180,2017,4.4333,-0.925,0.075
46180,2018,4.2667,-0.1666,0.375
46180,2019,4.775,0.5083,1.1
46180,2020,7.975,3.2,-0.125
46180,2021,4.6,-3.375,-0.75
46180,2022,3.35,-1.25,-0.3
46180,2023,2.8417,-0.5083,-0.7833
46180,2024,2.8417,0.0,-1.1833
46180,2025,3.5364,0.6947,-0.7272
46220,2009,9.5917,,0.3084
46220,2010,9.9417,0.35,0.3334
46220,2011,9.0583,-0.8834,0.125
46220,2012,7.8417,-1.2166,-0.2333
46220,2013,7.1583,-0.6834,-0.2
46220,2014,6.425,-0.7333,0.2667
46220,2015,5.7917,-0.6333,0.5167
46220,2016,5.8,0.0083,0.925
46220,2017,4.4917,-1.3083,0.1334
46220,2018,3.8083,-0.6834,-0.0834
46220,2019,3.075,-0.7333,-0.6
46220,2020,7.4667,4.3917,-0.6333
46220,2021,3.7333,-3.7334,-1.6167
46220,2022,2.7083,-1.025,-0.9417
46220,2023,2.55,-0.1583,-1.075
46220,2024,3.275,0.725,-0.75
46220,2025,3.2,-0.075,-1.0636
46300,2009,7.2417,,-2.0416
46300,2010,8.5333,1.2916,-1.075
46300,2011,7.925,-0.6083,-1.0083
46300,2012,7.1167,-0.8083,-0.9583
46300,2013,6.4,-0.7167,-0.9583
46300,2014,3.8417,-2.5583,-2.3166
46300,2015,3.375,-0.4667,-1.9
46300,2016,3.175,-0.2,-1.7
46300,2017,2.8417,-0.3333,-1.5166
46300,2018,2.5667,-0.275,-1.325
46300,2019,2.6,0.0333,-1.075
46300,2020,4.925,2.325,-3.175
46300,2021,3.375,-1.55,-1.975
46300,2022,2.7917,-0.5833,-0.8583
46300,2023,3.1667,0.375,-0.4583
46300,2024,3.5167,0.35,-0.5083
46300,2025,3.4636,-0.0531,-0.8
46340,2009,7.5833,,-1.7
46340,2010,8.075,0.4917,-1.5333
46340,2011,8.0667,-0.0083,-0.8666
46340,2012,6.9833,-1.0834,-1.0917
46340,2013,6.6167,-0.3666,-0.7416
46340,2014,5.275,-1.3417,-0.8833
46340,2015,4.5,-0.775,-0.775
46340,2016,4.55,0.05,-0.325
46340,2017,4.1417,-0.4083,-0.2166
46340,2018,3.675,-0.4667,-0.2167
46340,2019,3.3667,-0.3083,-0.3083
46340,2020,6.8583,3.4916,-1.2417
46340,2021,5.1833,-1.675,-0.1667
46340,2022,3.7833,-1.4,0.1333
46340,2023,3.7083,-0.075,0.0833
46340,2024,3.825,0.1167,-0.2
46340,2025,3.9818,0.1568,-0.2818
46380,2009,10.425,,1.1417
46380,2010,11.7083,1.2833,2.1
46380,2011,11.4,-0.3083,2.4667
46380,2012,10.0667,-1.3333,1.9917
46380,2013,8.4417,-1.625,1.0834
46380,2014,7.0917,-1.35,0.9334
46380,2015,5.8417,-1.25,0.5667
46380,2016,5.6083,-0.2334,0.7333
46380,2017,4.8083,-0.8,0.45
46380,2018,4.2417,-0.5666,0.35
46380,2019,4.2417,0.0,0.5667
46380,2020,9.4917,5.25,1.3917
46380,2021,6.675,-2.8167,1.325
46380,2022,4.425,-2.25,0.775
46380,2023,4.8917,0.4667,1.2667
46380,2024,5.525,0.6333,1.5
46380,2025,5.8182,0.2932,1.5546
46460,2009,10.2333,,0.95
46460,2010,9.75,-0.4833,0.1417
46460,2011,12.3333,2.5833,3.4
46460,2012,13.6,1.2667,5.525
46460,2013,11.4083,-2.1917,4.05
46460,2014,9.5083,-1.9,3.35
46460,2015,8.5,-1.0083,3.225
46460,2016,6.7583,-1.7417,1.8833
46460,2017,5.3167,-1.4416,0.9584
46460,2018,4.75,-0.5667,0.8583
46460,2019,4.65,-0.1,0.975
46460,2020,6.5333,1.8833,-1.5667
46460,2021,4.65,-1.8833,-0.7
46460,2022,3.625,-1.025,-0.025
46460,2023,3.4833,-0.1417,-0.1417
46460,2024,3.725,0.2417,-0.3
46460,2025,3.7273,0.0023,-0.5363
46500,2009,12.0667,,2.7834
46500,2010,11.325,-0.7417,1.7167
46500,2011,9.375,-1.95,0.4417
46500,2012,7.4083,-1.9667,-0.6667
46500,2013,6.85,-0.5583,-0.5083
46500,2014,5.0667,-1.7833,-1.0916
46500,2015,4.425,-0.6417,-0.85
46500,2016,4.7083,0.2833,-0.1667
46500,2017,4.2667,-0.4416,-0.0916
46500,2018,3.9667,-0.3,0.075
46500,2019,3.8917,-0.075,0.2167
46500,2020,7.45,3.5583,-0.65
46500,2021,4.7917,-2.6583,-0.5583
46500,2022,3.8667,-0.925,0.2167
46500,2023,3.475,-0.3917,-0.15
46500,2024,4.2,0.725,0.175
46500,2025,4.8364,0.6364,0.5728
46520,2009,5.5,,-3.7833
46520,2010,5.7667,0.2667,-3.8416
46520,2011,5.8333,0.0666,-3.1
46520,2012,5.2417,-0.5916,-2.8333
46520,2013,4.3333,-0.9084,-3.025
46520,2014,3.9833,-0.35,-2.175
46520,2015,3.2333,-0.75,-2.0417
46520,2016,2.6917,-0.5416,-2.1833
46520,2017,2.1083,-0.5834,-2.25
46520,2018,2.2667,0.1584,-1.625
46520,2019,2.3583,0.0916,-1.3167
46520,2020,10.1417,7.7834,2.0417
46520,2021,5.4333,-4.7084,0.0833
46520,2022,3.2083,-2.225,-0.4417
46520,2023,2.6333,-0.575,-0.9917
46520,2024,2.7083,0.075,-1.3167
46520,2025,2.4545,-0.2538,-1.8091
46540,2009,7.65,,-1.6333
46540,2010,8.0333,0.3833,-1.575
46540,2011,8.2417,0.2084,-0.6916
46540,2012,8.4833,0.2416,0.4083
46540,2013,7.7083,-0.775,0.35
46540,2014,6.2833,-1.425,0.125
46540,2015,5.55,-0.7333,0.275
46540,2016,4.9667,-0.5833,0.0917
46540,2017,5.0583,0.0916,0.7
46540,2018,4.4333,-0.625,0.5416
46540,2019,4.1583,-0.275,0.4833
46540,2020,7.75,3.5917,-0.35
46540,2021,5.2167,-2.5333,-0.1333
46540,2022,3.6083,-1.6084,-0.0417
46540,2023,3.5833,-0.025,-0.0417
46540,2024,3.825,0.2417,-0.2
46540,2025,3.9273,0.1023,-0.3363
46620,2009,7.9333,,-1.35
46620,2010,9.0583,1.125,-0.55
46620,2011,9.1917,0.1334,0.2584
46620,2012,7.9,-1.2917,-0.175
46620,2013,7.0667,-0.8333,-0.2916
46620,2014,5.775,-1.2917,-0.3833
46620,2015,5.0917,-0.6833,-0.1833
46620,2016,5.5167,0.425,0.6417
46620,2017,4.85,-0.6667,0.4917
46620,2018,4.4083,-0.4417,0.5166
46620,2019,3.8667,-0.5416,0.1917
46620,2020,6.675,2.8083,-1.425
46620,2021,5.625,-1.05,0.275
46620,2022,4.4333,-1.1917,0.7833
46620,2023,4.1833,-0.25,0.5583
46620,2024,4.175,-0.0083,0.15
46620,2025,4.3,0.125,0.0364
46660,2009,8.475,,-0.8083
46660,2010,9.5167,1.0417,-0.0916
46660,2011,9.725,0.2083,0.7917
46660,2012,8.9583,-0.7667,0.8833
46660,2013,7.9917,-0.9666,0.6334
46660,2014,7.3,-0.6917,1.1417
46660,2015,6.025,-1.275,0.75
46660,2016,5.4917,-0.5333,0.6167
46660,2017,4.825,-0.6667,0.4667
46660,2018,4.225,-0.6,0.3333
46660,2019,3.7833,-0.4417,0.1083
46660,2020,6.1167,2.3334,-1.9833
46660,2021,4.1417,-1.975,-1.2083
46660,2022,3.45,-0.6917,-0.2
46660,2023,3.6,0.15,-0.025
46660,2024,3.9083,0.3083,-0.1167
46660,2025,3.9545,0.0462,-0.3091
46700,2009,10.7583,,1.475
46700,2010,12.6583,1.9,3.05
46700,2011,12.1833,-0.475,3.25
46700,2012,10.7333,-1.45,2.6583
46700,2013,9.175,-1.5583,1.8167
46700,2014,7.625,-1.55,1.4667
46700,2015,6.1583,-1.4667,0.8833
46700,2016,5.3833,-0.775,0.5083
46700,2017,4.6667,-0.7166,0.3084
46700,2018,3.8583,-0.8084,-0.0334
46700,2019,3.725,-0.1333,0.05
46700,2020,9.4167,5.6917,1.3167
46700,2021,7.2167,-2.2,1.8667
46700,2022,4.1167,-3.1,0.4667
46700,2023,4.4,0.2833,0.775
46700,2024,4.9667,0.5667,0.9417
46700,2025,5.3455,0.3788,1.0819
46780,2009,15.0667,,5.7834
46780,2010,11.85,-3.2167,2.2417
46780,2011,9.2333,-2.6167,0.3
46780,2012,7.5583,-1.675,-0.5167
46780,2013,6.9083,-0.65,-0.45
46780,2014,4.9083,-2.0,-1.25
46780,2015,4.2167,-0.6916,-1.0583
46780,2016,4.1,-0.1167,-0.775
46780,2017,3.95,-0.15,-0.4083
46780,2018,3.5583,-0.3917,-0.3334
46780,2019,3.325,-0.2333,-0.35
46780,2020,7.0667,3.7417,-1.0333
46780,2021,4.15,-2.9167,-1.2
46780,2022,3.3833,-0.7667,-0.2667
46780,2023,3.0,-0.3833,-0.625
46780,2024,3.8083,0.8083,-0.2167
46780,2025,4.4182,0.6099,0.1546
46820,2009,3.7333,,-5.55
46820,2010,4.15,0.4167,-5.4583
46820,2011,3.9167,-0.2333,-5.0166
46820,2012,3.6,-0.3167,-4.475
46820,2013,3.6167,0.0167,-3.7416
46820,2014,3.4,-0.2167,-2.7583
46820,2015,3.0083,-0.3917,-2.2667
46820,2016,2.8167,-0.1916,-2.0583
46820,2017,2.825,0.0083,-1.5333
46820,2018,2.4583,-0.3667,-1.4334
46820,2019,2.6,0.1417,-1.075
46820,2020,3.8333,1.2333,-4.2667
46820,2021,2.3083,-1.525,-3.0417
46820,2022,1.875,-0.4333,-1.775
46820,2023,1.775,-0.1,-1.85
46820,2024,1.7583,-0.0167,-2.2667
46820,2025,2.0727,0.3144,-2.1909
46860,2009,8.7083,,-0.575
46860,2010,8.9583,0.25,-0.65
46860,2011,6.4417,-2.5166,-2.4916
46860,2012,3.9083,-2.5334,-4.1667
46860,2013,3.9667,0.0584,-3.3916
46860,2014,3.4,-0.5667,-2.7583
46860,2015,6.6583,3.2583,1.3833
46860,2016,8.1833,1.525,3.3083
46860,2017,5.2667,-2.9166,0.9084
46860,2018,3.9583,-1.3084,0.0666
46860,2019,3.7,-0.2583,0.025
46860,2020,8.6,4.9,0.5
46860,2021,5.0417,-3.5583,-0.3083
46860,2022,3.3167,-1.725,-0.3333
46860,2023,3.025,-0.2917,-0.6
46860,2024,3.2583,0.2333,-0.7667
46860,2025,3.5545,0.2962,-0.7091
46900,2009,4.7,,-4.5833
46900,2010,7.9667,3.2667,-1.6416
46900,2011,7.5083,-0.4584,-1.425
46900,2012,5.9917,-1.5166,-2.0833
46900,2013,5.8333,-0.1584,-1.525
46900,2014,4.975,-0.8583,-1.1833
46900,2015,4.85,-0.125,-0.425
46900,2016,3.875,-0.975,-1.0
46900,2017,3.85,-0.025,-0.5083
46900,2018,3.45,-0.4,-0.4417
46900,2019,2.9667,-0.4833,-0.7083
46900,2020,4.8,1.8333,-3.3
46900,2021,5.3833,0.5833,0.0333
46900,2022,3.9083,-1.475,0.2583
46900,2023,3.95,0.0417,0.325
46900,2024,3.6833,-0.2667,-0.3417
46900,2025,3.6273,-0.056,-0.6363
46980,2009,9.5917,,0.3084
46980,2010,10.225,0.6333,0.6167
46980,2011,9.9167,-0.3083,0.9834
46980,2012,8.8167,-1.1,0.7417
46980,2013,8.9417,0.125,1.5834
46980,2014,7.6917,-1.25,1.5334
46980,2015,6.7083,-0.9834,1.4333
46980,2016,6.625,-0.0833,1.75
46980,2017,5.925,-0.7,1.5667
46980,2018,5.725,-0.2,1.8333
46980,2019,6.225,0.5,2.55
46980,2020,8.9083,2.6833,0.8083
46980,2021,6.05,-2.8583,0.7
46980,2022,4.025,-2.025,0.375
46980,2023,3.3583,-0.6667,-0.2667
46980,2024,3.375,0.0167,-0.65
46980,2025,4.4545,1.0795,0.1909
47020,2009,6.9333,,-2.35
47020,2010,7.7333,0.8,-1.875
47020,2011,7.0,-0.7333,-1.9333
47020,2012,5.5583,-1.4417,-2.5167
47020,2013,5.3917,-0.1666,-1.9666
47020,2014,4.2083,-1.1834,-1.95
47020,2015,4.2417,0.0334,-1.0333
47020,2016,5.45,1.2083,0.575
47020,2017,4.8917,-0.5583,0.5334
47020,2018,3.8667,-1.025,-0.025
47020,2019,3.45,-0.4167,-0.225
47020,2020,8.2667,4.8167,0.1667
47020,2021,6.2333,-2.0334,0.8833
47020,2022,4.15,-2.0833,0.5
47020,2023,3.9917,-0.1583,0.3667
47020,2024,4.0833,0.0916,0.0583
47020,2025,4.1455,0.0622,-0.1181
47080,2009,9.6417,,0.3584
47080,2010,12.075,2.4333,2.4667
47080,2011,13.1167,1.0417,4.1834
47080,2012,11.5417,-1.575,3.4667
47080,2013,11.025,-0.5167,3.6667
47080,2014,10.0333,-0.9917,3.875
47080,2015,8.8333,-1.2,3.5583
47080,2016,8.15,-0.6833,3.275
47080,2017,6.8667,-1.2833,2.5084
47080,2018,6.075,-0.7917,2.1833
47080,2019,5.3083,-0.7667,1.6333
47080,2020,6.5667,1.2584,-1.5333
47080,2021,4.6083,-1.9584,-0.7417
47080,2022,4.1,-0.5083,0.45
47080,2023,4.0667,-0.0333,0.4417
47080,2024,4.325,0.2583,0.3
47080,2025,4.3727,0.0477,0.1091
47180,2009,7.3333,,-1.95
47180,2010,7.875,0.5417,-1.7333
47180,2011,7.3,-0.575,-1.6333
47180,2012,7.0333,-0.2667,-1.0417
47180,2013,6.6167,-0.4166,-0.7416
47180,2014,5.2083,-1.4084,-0.95
47180,2015,4.5667,-0.6416,-0.7083
47180,2016,4.3167,-0.25,-0.5583
47180,2017,3.375,-0.9417,-0.9833
47180,2018,3.1333,-0.2417,-0.7584
47180,2019,3.0667,-0.0666,-0.6083
47180,2020,6.1917,3.125,-1.9083
47180,2021,3.1167,-3.075,-2.2333
47180,2022,2.7167,-0.4,-0.9333
47180,2023,3.0333,0.3166,-0.5917
47180,2024,4.0667,1.0334,0.0417
47180,2025,3.4909,-0.5758,-0.7727
47220,2009,12.25,,2.9667
47220,2010,13.225,0.975,3.6167
47220,2011,13.0333,-0.1917,4.1
47220,2012,13.3167,0.2834,5.2417
47220,2013,12.0167,-1.3,4.6584
47220,2014,9.8333,-2.1834,3.675
47220,2015,8.75,-1.0833,3.475
47220,2016,7.875,-0.875,3.0
47220,2017,7.225,-0.65,2.8667
47220,2018,6.625,-0.6,2.7333
47220,2019,5.7,-0.925,2.025
47220,2020,11.0667,5.3667,2.9667
47220,2021,8.575,-2.4917,3.225
47220,2022,5.6167,-2.9583,1.9667
47220,2023,6.675,1.0583,3.05
47220,2024,7.05,0.375,3.025
47220,2025,7.6909,0.6409,3.4273
47240,2009,6.8667,,-2.4166
47240,2010,9.95,3.0833,0.3417
47240,2011,9.7167,-0.2333,0.7834
47240,2012,9.2417,-0.475,1.1667
47240,2013,9.4333,0.1916,2.075
47240,2014,8.275,-1.1583,2.1167
47240,2015,6.8833,-1.3917,1.6083
47240,2016,5.4,-1.4833,0.525
47240,2017,5.0917,-0.3083,0.7334
47240,2018,4.8417,-0.25,0.95
47240,2019,4.3417,-0.5,0.6667
47240,2020,9.925,5.5833,1.825
47240,2021,6.05,-3.875,0.7
47240,2022,5.125,-0.925,1.475
47240,2023,4.625,-0.5,1.0
47240,2024,5.0167,0.3917,0.9917
47240,2025,5.8,0.7833,1.5364
47260,2009,6.975,,-2.3083
47260,2010,7.25,0.275,-2.3583
47260,2011,7.0083,-0.2417,-1.925
47260,2012,6.5417,-0.4666,-1.5333
47260,2013,6.0667,-0.475,-1.2916
47260,2014,5.5,-0.5667,-0.6583
47260,2015,4.85,-0.65,-0.425
47260,2016,4.6417,-0.2083,-0.2333
47260,2017,4.075,-0.5667,-0.2833
47260,2018,3.325,-0.75,-0.5667
47260,2019,3.1,-0.225,-0.575
47260,2020,7.425,4.325,-0.675
47260,2021,4.4333,-2.9917,-0.9167
47260,2022,3.0333,-1.4,-0.6167
47260,2023,2.9417,-0.0916,-0.6833
47260,2024,3.05,0.1083,-0.975
47260,2025,3.7273,0.6773,-0.5363
47300,2009,15.3667,,6.0834
47300,2010,17.375,2.0083,7.7667
47300,2011,17.1,-0.275,8.1667
47300,2012,16.2167,-0.8833,8.1417
47300,2013,14.4917,-1.725,7.1334
47300,2014,13.3,-1.1917,7.1417
47300,2015,11.6417,-1.6583,6.3667
47300,2016,11.1583,-0.4834,6.2833
47300,2017,10.4333,-0.725,6.075
47300,2018,9.7333,-0.7,5.8416
47300,2019,9.7,-0.0333,6.025
47300,2020,13.2833,3.5833,5.1833
47300,2021,10.575,-2.7083,5.225
47300,2022,8.2417,-2.3333,4.5917
47300,2023,9.7917,1.55,6.1667
47300,2024,10.3583,0.5666,6.3333
47300,2025,10.5818,0.2235,6.3182
47340,2009,12.9333,,3.65
47340,2010,11.0167,-1.9166,1.4084
47340,2011,9.3667,-1.65,0.4334
47340,2012,8.3417,-1.025,0.2667
47340,2013,7.4917,-0.85,0.1334
47340,2014,5.5583,-1.9334,-0.6
47340,2015,4.775,-0.7833,-0.5
47340,2016,4.2,-0.575,-0.675
47340,2017,3.4667,-0.7333,-0.8916
47340,2018,3.4167,-0.05,-0.475
47340,2019,3.0667,-0.35,-0.6083
47340,2020,6.3167,3.25,-1.7833
47340,2021,3.225,-3.0917,-2.125
47340,2022,2.7667,-0.4583,-0.8833
47340,2023,3.1417,0.375,-0.4833
47340,2024,4.1917,1.05,0.1667
47340,2025,3.4818,-0.7099,-0.7818
47380,2009,6.9167,,-2.3666
47380,2010,7.6167,0.7,-1.9916
47380,2011,7.8417,0.225,-1.0916
47380,2012,6.6667,-1.175,-1.4083
47380,2013,6.3,-0.3667,-1.0583
47380,2014,5.1583,-1.1417,-1.0
47380,2015,4.1333,-1.025,-1.1417
47380,2016,4.0667,-0.0666,-0.8083
47380,2017,4.0167,-0.05,-0.3416
47380,2018,3.6917,-0.325,-0.2
47380,2019,3.3833,-0.3084,-0.2917
47380,2020,6.2333,2.85,-1.8667
47380,2021,4.9667,-1.2666,-0.3833
47380,2022,3.7417,-1.225,0.0917
47380,2023,3.8167,0.075,0.1917
47380,2024,3.825,0.0083,-0.2
