CBSA_CODE,YEAR,MONTH,unemployment_rate_monthly
29620,2017,12,3.7
29620,2018,1,4.6
29620,2018,2,4.0
29620,2018,3,3.7
29620,2018,4,3.4
29620,2018,5,3.2
29620,2018,6,3.9
29620,2018,7,4.3
29620,2018,8,3.3
29620,2018,9,3.1
29620,2018,10,2.9
29620,2018,11,3.0
29620,2018,12,3.2
29620,2019,1,4.0
29620,2019,2,3.6
29620,2019,3,3.8
29620,2019,4,3.1
29620,2019,5,3.2
29620,2019,6,3.9
29620,2019,7,4.5
29620,2019,8,3.7
29620,2019,9,3.1
29620,2019,10,3.5
29620,2019,11,2.5
29620,2019,12,2.8
29620,2020,1,3.1
29620,2020,2,2.9
29620,2020,3,3.7
29620,2020,4,18.3
29620,2020,5,14.2
29620,2020,6,10.8
29620,2020,7,10.2
29620,2020,8,7.8
29620,2020,9,6.8
29620,2020,10,5.2
29620,2020,11,4.8
29620,2020,12,5.5
29620,2021,1,5.4
29620,2021,2,5.2
29620,2021,3,5.2
29620,2021,4,5.9
29620,2021,5,5.6
29620,2021,6,6.0
29620,2021,7,5.9
29620,2021,8,6.3
29620,2021,9,5.4
29620,2021,10,3.8
29620,2021,11,3.1
29620,2021,12,3.4
29620,2022,1,4.9
29620,2022,2,4.2
29620,2022,3,4.0
29620,2022,4,4.1
29620,2022,5,4.8
29620,2022,6,4.6
29620,2022,7,5.7
29620,2022,8,4.8
29620,2022,9,3.7
29620,2022,10,3.6
29620,2022,11,3.3
29620,2022,12,3.4
29620,2023,1,4.7
29620,2023,2,4.1
29620,2023,3,3.9
29620,2023,4,3.0
29620,2023,5,3.8
29620,2023,6,4.1
29620,2023,7,4.3
29620,2023,8,4.0
29620,2023,9,3.5
29620,2023,10,3.8
29620,2023,11,2.9
29620,2023,12,3.2
29620,2024,1,3.9
29620,2024,2,4.2
29620,2024,3,3.9
29620,2024,4,3.6
29620,2024,5,4.5
29620,2024,6,5.6
29620,2024,7,5.3
29620,2024,8,4.8
29620,2024,9,4.2
29620,2024,10,4.1
29620,2024,11,4.1
29620,2024,12,4.5
29620,2025,1,5.1
29620,2025,2,5.1
29620,2025,3,5.1
29620,2025,4,4.6
29620,2025,5,5.3
29620,2025,6,5.7
29620,2025,7,6.4
29620,2025,8,5.2
29620,2025,9,4.1
29620,2025,11,4.2
29620,2025,12,4.4
29660,2009,1,3.6
29660,2009,2,3.4
29660,2009,3,3.9
29660,2009,4,3.3
29660,2009,5,3.8
29660,2009,6,4.9
29660,2009,7,4.7
29660,2009,8,4.5
29660,2009,9,3.9
29660,2009,10,4.6
29660,2009,11,4.5
29660,2009,12,4.8
29660,2010,1,5.5
29660,2010,2,5.2
29660,2010,3,5.2
29660,2010,4,4.7
29660,2010,5,4.7
29660,2010,6,5.2
29660,2010,7,5.1
29660,2010,8,5.0
29660,2010,9,4.2
29660,2010,10,4.2
29660,2010,11,4.2
29660,2010,12,4.3
29660,2011,1,4.7
29660,2011,2,4.6
29660,2011,3,4.7
29660,2011,4,4.1
29660,2011,5,4.3
29660,2011,6,4.9
29660,2011,7,4.5
29660,2011,8,4.7
29660,2011,9,4.0
29660,2011,10,4.0
29660,2011,11,4.1
29660,2011,12,4.2
29660,2012,1,5.0
29660,2012,2,4.8
29660,2012,3,4.8
29660,2012,4,4.1
29660,2012,5,4.2
29660,2012,6,5.2
29660,2012,7,4.8
29660,2012,8,4.6
29660,2012,9,3.8
29660,2012,10,3.7
29660,2012,11,4.0
29660,2012,12,4.0
29660,2013,1,4.6
29660,2013,2,4.3
29660,2013,3,4.1
29660,2013,4,3.5
29660,2013,5,3.5
29660,2013,6,4.3
29660,2013,7,3.9
29660,2013,8,3.8
29660,2013,9,3.4
29660,2013,10,3.3
29660,2013,11,3.3
29660,2013,12,3.3
29660,2014,1,4.0
29660,2014,2,3.9
29660,2014,3,3.7
29660,2014,4,3.0
29660,2014,5,3.5
29660,2014,6,4.3
29660,2014,7,4.3
29660,2014,8,4.0
29660,2014,9,3.4
29660,2014,10,3.4
29660,2014,11,3.3
29660,2014,12,3.1
29660,2015,1,3.9
29660,2015,2,3.5
29660,2015,3,3.2
29660,2015,4,2.5
29660,2015,5,2.7
29660,2015,6,3.4
29660,2015,7,3.4
29660,2015,8,3.2
29660,2015,9,2.8
29660,2015,10,3.0
29660,2015,11,3.0
29660,2015,12,3.1
29660,2016,1,3.5
29660,2016,2,3.0
29660,2016,3,3.1
29660,2016,4,2.8
29660,2016,5,2.7
29660,2016,6,3.7
29660,2016,7,3.3
29660,2016,8,3.2
29660,2016,9,2.7
29660,2016,10,2.8
29660,2016,11,2.7
29660,2016,12,2.9
29660,2017,1,3.3
29660,2017,2,2.9
29660,2017,3,3.0
29660,2017,4,2.6
29660,2017,5,2.7
29660,2017,6,3.2
29660,2017,7,3.1
29660,2017,8,2.8
29660,2017,9,2.6
29660,2017,10,2.7
29660,2017,11,2.7
29660,2017,12,2.6
29660,2018,1,3.5
29660,2018,2,3.0
29660,2018,3,3.3
29660,2018,4,3.1
29660,2018,5,3.0
29660,2018,6,4.0
29660,2018,7,3.7
29660,2018,8,3.4
29660,2018,9,2.8
29660,2018,10,2.7
29660,2018,11,2.9
29660,2018,12,3.0
29660,2019,1,3.6
29660,2019,2,2.8
29660,2019,3,2.9
29660,2019,4,2.6
29660,2019,5,3.0
29660,2019,6,3.7
29660,2019,7,3.4
29660,2019,8,2.8
29660,2019,9,2.5
29660,2019,10,2.7
29660,2019,11,2.9
29660,2019,12,3.0
29660,2020,1,3.7
29660,2020,2,3.4
29660,2020,3,4.2
29660,2020,4,2.7
29660,2020,5,5.0
29660,2020,6,4.6
29660,2020,7,4.2
29660,2020,8,3.2
29660,2020,9,3.0
29660,2020,10,2.8
29660,2020,11,3.0
29660,2020,12,3.4
29660,2021,1,4.1
29660,2021,2,3.8
29660,2021,3,3.7
29660,2021,4,3.3
29660,2021,5,3.3
29660,2021,6,4.0
29660,2021,7,3.5
29660,2021,8,3.3
29660,2021,9,2.5
29660,2021,10,2.5
29660,2021,11,2.5
29660,2021,12,2.6
29660,2022,1,3.4
29660,2022,2,3.2
29660,2022,3,3.0
29660,2022,4,2.5
29660,2022,5,2.7
29660,2022,6,3.5
29660,2022,7,3.0
29660,2022,8,2.9
29660,2022,9,2.6
29660,2022,10,2.5
29660,2022,11,2.6
29660,2022,12,2.8
29660,2023,1,3.5
29660,2023,2,3.2
29660,2023,3,2.8
29660,2023,4,2.2
29660,2023,5,2.3
29660,2023,6,2.9
29660,2023,7,2.5
29660,2023,8,2.2
29660,2023,9,2.1
29660,2023,10,2.0
29660,2023,11,2.4
29660,2023,12,2.2
29660,2024,1,3.0
29660,2024,2,2.9
29660,2024,3,2.9
29660,2024,4,2.5
29660,2024,5,2.5
29660,2024,6,3.1
29660,2024,7,2.9
29660,2024,8,2.6
29660,2024,9,2.3
29660,2024,10,2.3
29660,2024,11,2.9
29660,2024,12,3.0
29660,2025,1,3.7
29660,2025,2,2.8
29660,2025,3,2.7
29660,2025,4,2.3
29660,2025,5,2.6
29660,2025,6,3.5
29660,2025,7,2.5
29660,2025,8,2.2
29660,2025,9,2.3
29660,2025,11,2.9
29660,2025,12,2.8
29700,2009,1,7.0
29700,2009,2,7.4
29700,2009,3,7.3
29700,2009,4,6.9
29700,2009,5,8.3
29700,2009,6,10.0
29700,2009,7,10.0
29700,2009,8,9.6
29700,2009,9,9.5
29700,2009,10,8.9
29700,2009,11,8.8
29700,2009,12,8.7
29700,2010,1,9.2
29700,2010,2,8.9
29700,2010,3,8.8
29700,2010,4,8.3
29700,2010,5,8.1
29700,2010,6,8.7
29700,2010,7,8.6
29700,2010,8,8.4
29700,2010,9,7.9
29700,2010,10,7.8
29700,2010,11,8.1
29700,2010,12,7.7
29700,2011,1,8.2
29700,2011,2,8.1
29700,2011,3,7.7
29700,2011,4,7.5
29700,2011,5,7.7
29700,2011,6,8.7
29700,2011,7,8.6
29700,2011,8,8.0
29700,2011,9,7.7
29700,2011,10,7.2
29700,2011,11,6.7
29700,2011,12,6.5
29700,2012,1,7.0
29700,2012,2,6.9
29700,2012,3,6.3
29700,2012,4,6.1
29700,2012,5,6.4
29700,2012,6,7.3
29700,2012,7,7.2
29700,2012,8,6.5
29700,2012,9,6.0
29700,2012,10,5.9
29700,2012,11,5.8
29700,2012,12,5.9
29700,2013,1,6.8
29700,2013,2,6.6
29700,2013,3,6.2
29700,2013,4,6.0
29700,2013,5,6.2
29700,2013,6,7.0
29700,2013,7,6.7
29700,2013,8,6.2
29700,2013,9,6.0
29700,2013,10,5.8
29700,2013,11,5.5
29700,2013,12,5.3
29700,2014,1,5.8
29700,2014,2,5.9
29700,2014,3,5.5
29700,2014,4,4.8
29700,2014,5,5.1
29700,2014,6,5.7
29700,2014,7,5.8
29700,2014,8,5.3
29700,2014,9,4.9
29700,2014,10,4.5
29700,2014,11,4.4
29700,2014,12,4.0
29700,2015,1,4.8
29700,2015,2,4.7
29700,2015,3,4.6
29700,2015,4,4.4
29700,2015,5,4.6
29700,2015,6,5.2
29700,2015,7,5.2
29700,2015,8,4.9
29700,2015,9,4.7
29700,2015,10,4.7
29700,2015,11,4.7
29700,2015,12,4.5
29700,2016,1,5.2
29700,2016,2,5.2
29700,2016,3,5.2
29700,2016,4,4.9
29700,2016,5,4.8
29700,2016,6,5.7
29700,2016,7,5.7
29700,2016,8,5.3
29700,2016,9,5.2
29700,2016,10,4.9
29700,2016,11,4.6
29700,2016,12,4.8
29700,2017,1,5.4
29700,2017,2,5.3
29700,2017,3,4.9
29700,2017,4,4.4
29700,2017,5,4.3
29700,2017,6,4.8
29700,2017,7,4.5
29700,2017,8,4.5
29700,2017,9,3.8
29700,2017,10,3.6
29700,2017,11,3.8
29700,2017,12,3.7
29700,2018,1,4.2
29700,2018,2,4.2
29700,2018,3,4.0
29700,2018,4,3.7
29700,2018,5,3.6
29700,2018,6,4.5
29700,2018,7,4.2
29700,2018,8,3.9
29700,2018,9,3.8
29700,2018,10,3.6
29700,2018,11,3.6
29700,2018,12,3.9
29700,2019,1,4.5
29700,2019,2,4.3
29700,2019,3,3.9
29700,2019,4,3.4
29700,2019,5,3.5
29700,2019,6,4.2
29700,2019,7,4.2
29700,2019,8,3.8
29700,2019,9,3.5
29700,2019,10,3.5
29700,2019,11,3.6
29700,2019,12,3.6
29700,2020,1,4.2
29700,2020,2,4.0
29700,2020,3,5.9
29700,2020,4,13.2
29700,2020,5,13.7
29700,2020,6,12.1
29700,2020,7,11.2
29700,2020,8,9.2
29700,2020,9,9.1
29700,2020,10,8.0
29700,2020,11,8.1
29700,2020,12,7.9
29700,2021,1,8.3
29700,2021,2,8.0
29700,2021,3,7.4
29700,2021,4,6.8
29700,2021,5,6.5
29700,2021,6,7.5
29700,2021,7,6.6
29700,2021,8,5.9
29700,2021,9,5.5
29700,2021,10,5.2
29700,2021,11,4.9
29700,2021,12,4.5
29700,2022,1,5.3
29700,2022,2,4.9
29700,2022,3,4.3
29700,2022,4,4.0
29700,2022,5,4.1
29700,2022,6,4.5
29700,2022,7,4.2
29700,2022,8,3.9
29700,2022,9,3.7
29700,2022,10,3.8
29700,2022,11,4.0
29700,2022,12,3.8
29700,2023,1,4.6
29700,2023,2,4.7
29700,2023,3,4.2
29700,2023,4,3.7
29700,2023,5,4.1
29700,2023,6,4.4
29700,2023,7,4.2
29700,2023,8,4.1
29700,2023,9,3.8
29700,2023,10,3.7
29700,2023,11,3.6
29700,2023,12,3.7
29700,2024,1,4.3
29700,2024,2,4.6
29700,2024,3,4.2
29700,2024,4,3.8
29700,2024,5,4.0
29700,2024,6,4.7
29700,2024,7,4.5
29700,2024,8,4.3
29700,2024,9,4.0
29700,2024,10,4.0
29700,2024,11,4.1
29700,2024,12,3.7
29700,2025,1,4.3
29700,2025,2,4.6
29700,2025,3,4.7
29700,2025,4,4.5
29700,2025,5,4.7
29700,2025,6,4.7
29700,2025,7,4.7
29700,2025,8,5.0
29700,2025,9,4.7
29700,2025,11,4.3
29700,2025,12,4.1
29740,2009,1,6.5
29740,2009,2,6.5
29740,2009,3,6.4
29740,2009,4,6.1
29740,2009,5,6.5
29740,2009,6,7.5
29740,2009,7,7.7
29740,2009,8,7.1
29740,2009,9,6.9
29740,2009,10,7.1
29740,2009,11,6.9
29740,2009,12,7.2
29740,2010,1,8.1
29740,2010,2,7.9
29740,2010,3,7.6
29740,2010,4,7.2
29740,2010,5,7.1
29740,2010,6,7.9
29740,2010,7,8.3
29740,2010,8,7.4
29740,2010,9,7.2
29740,2010,10,7.0
29740,2010,11,7.2
29740,2010,12,7.1
29740,2011,1,7.9
29740,2011,2,7.5
29740,2011,3,6.9
29740,2011,4,6.9
29740,2011,5,6.9
29740,2011,6,8.2
29740,2011,7,8.0
29740,2011,8,7.3
29740,2011,9,7.0
29740,2011,10,6.8
29740,2011,11,6.7
29740,2011,12,6.8
29740,2012,1,7.6
29740,2012,2,7.4
29740,2012,3,7.0
29740,2012,4,6.8
29740,2012,5,6.8
29740,2012,6,8.0
29740,2012,7,8.2
29740,2012,8,7.2
29740,2012,9,6.7
29740,2012,10,6.7
29740,2012,11,6.5
29740,2012,12,6.8
29740,2013,1,8.0
29740,2013,2,7.6
29740,2013,3,7.3
29740,2013,4,7.2
29740,2013,5,7.4
29740,2013,6,8.5
29740,2013,7,8.4
29740,2013,8,7.2
29740,2013,9,7.0
29740,2013,10,7.1
29740,2013,11,7.0
29740,2013,12,6.8
29740,2014,1,7.7
29740,2014,2,7.6
29740,2014,3,7.4
29740,2014,4,6.7
29740,2014,5,7.0
29740,2014,6,7.9
29740,2014,7,8.2
29740,2014,8,7.1
29740,2014,9,6.7
29740,2014,10,6.5
29740,2014,11,6.8
29740,2014,12,6.6
29740,2015,1,7.7
29740,2015,2,7.6
29740,2015,3,7.2
29740,2015,4,7.2
29740,2015,5,7.6
29740,2015,6,8.3
29740,2015,7,8.5
29740,2015,8,7.3
29740,2015,9,7.0
29740,2015,10,6.8
29740,2015,11,7.0
29740,2015,12,6.7
29740,2016,1,7.6
29740,2016,2,7.4
29740,2016,3,7.3
29740,2016,4,7.3
29740,2016,5,7.1
29740,2016,6,8.3
29740,2016,7,8.3
29740,2016,8,7.4
29740,2016,9,7.2
29740,2016,10,7.0
29740,2016,11,7.0
29740,2016,12,7.0
29740,2017,1,7.9
29740,2017,2,7.8
29740,2017,3,7.4
29740,2017,4,7.2
29740,2017,5,6.8
29740,2017,6,7.7
29740,2017,7,8.0
29740,2017,8,6.7
29740,2017,9,6.1
29740,2017,10,5.7
29740,2017,11,5.9
29740,2017,12,5.7
29740,2018,1,6.6
29740,2018,2,6.4
29740,2018,3,5.9
29740,2018,4,5.5
29740,2018,5,5.2
29740,2018,6,6.5
29740,2018,7,6.4
29740,2018,8,5.5
29740,2018,9,5.2
29740,2018,10,5.2
29740,2018,11,5.5
29740,2018,12,5.8
29740,2019,1,6.7
29740,2019,2,6.3
29740,2019,3,6.0
29740,2019,4,5.8
29740,2019,5,5.7
29740,2019,6,6.7
29740,2019,7,7.0
29740,2019,8,5.7
29740,2019,9,5.2
29740,2019,10,5.2
29740,2019,11,5.5
29740,2019,12,5.5
29740,2020,1,6.6
29740,2020,2,6.4
29740,2020,3,8.1
29740,2020,4,8.5
29740,2020,5,8.9
29740,2020,6,9.2
29740,2020,7,9.8
29740,2020,8,7.8
29740,2020,9,7.9
29740,2020,10,7.1
29740,2020,11,7.6
29740,2020,12,7.7
29740,2021,1,8.2
29740,2021,2,8.0
29740,2021,3,7.7
29740,2021,4,7.6
29740,2021,5,7.1
29740,2021,6,8.3
29740,2021,7,8.2
29740,2021,8,6.8
29740,2021,9,6.0
29740,2021,10,5.6
29740,2021,11,5.7
29740,2021,12,5.3
29740,2022,1,6.0
29740,2022,2,5.5
29740,2022,3,4.9
29740,2022,4,4.8
29740,2022,5,4.5
29740,2022,6,5.4
29740,2022,7,5.0
29740,2022,8,4.0
29740,2022,9,3.8
29740,2022,10,3.6
29740,2022,11,3.9
29740,2022,12,3.6
29740,2023,1,4.6
29740,2023,2,4.6
29740,2023,3,4.2
29740,2023,4,4.0
29740,2023,5,4.4
29740,2023,6,5.2
29740,2023,7,5.1
29740,2023,8,4.3
29740,2023,9,4.0
29740,2023,10,3.9
29740,2023,11,3.9
29740,2023,12,3.9
29740,2024,1,4.6
29740,2024,2,4.8
29740,2024,3,4.8
29740,2024,4,4.6
29740,2024,5,4.7
29740,2024,6,5.8
29740,2024,7,6.0
29740,2024,8,5.0
29740,2024,9,4.5
29740,2024,10,4.6
29740,2024,11,4.8
29740,2024,12,4.5
29740,2025,1,5.4
29740,2025,2,5.3
29740,2025,3,5.0
29740,2025,4,4.5
29740,2025,5,5.0
29740,2025,6,5.4
29740,2025,7,6.0
29740,2025,8,4.8
29740,2025,9,4.5
29740,2025,11,5.3
29740,2025,12,4.9
29780,2009,1,6.6
29780,2009,2,6.4
29780,2009,3,6.3
29780,2009,4,5.9
29780,2009,5,6.7
29780,2009,6,8.4
29780,2009,7,8.7
29780,2009,8,8.6
29780,2009,9,8.5
29780,2009,10,8.4
29780,2009,11,8.3
29780,2009,12,8.5
29780,2010,1,10.4
29780,2010,2,9.9
29780,2010,3,9.6
29780,2010,4,9.2
29780,2010,5,9.3
29780,2010,6,10.4
29780,2010,7,10.5
29780,2010,8,10.0
29780,2010,9,9.5
29780,2010,10,9.3
29780,2010,11,9.5
29780,2010,12,9.3
29780,2011,1,10.6
29780,2011,2,9.9
29780,2011,3,9.4
29780,2011,4,9.0
29780,2011,5,9.0
29780,2011,6,10.5
29780,2011,7,10.7
29780,2011,8,10.2
29780,2011,9,9.4
29780,2011,10,9.0
29780,2011,11,8.7
29780,2011,12,8.9
29780,2012,1,9.7
29780,2012,2,9.2
29780,2012,3,8.8
29780,2012,4,8.3
29780,2012,5,8.3
29780,2012,6,9.7
29780,2012,7,9.8
29780,2012,8,9.5
29780,2012,9,8.5
29780,2012,10,8.8
29780,2012,11,8.7
29780,2012,12,8.8
29780,2013,1,9.7
29780,2013,2,9.0
29780,2013,3,8.5
29780,2013,4,8.2
29780,2013,5,8.2
29780,2013,6,10.0
29780,2013,7,9.8
29780,2013,8,9.0
29780,2013,9,8.5
29780,2013,10,8.5
29780,2013,11,8.5
29780,2013,12,8.4
29780,2014,1,9.0
29780,2014,2,8.8
29780,2014,3,8.5
29780,2014,4,7.6
29780,2014,5,8.1
29780,2014,6,9.4
29780,2014,7,9.8
29780,2014,8,8.9
29780,2014,9,8.0
29780,2014,10,7.9
29780,2014,11,8.2
29780,2014,12,7.8
29780,2015,1,8.8
29780,2015,2,8.2
29780,2015,3,7.7
29780,2015,4,7.5
29780,2015,5,7.9
29780,2015,6,9.0
29780,2015,7,9.2
29780,2015,8,8.2
29780,2015,9,7.7
29780,2015,10,7.5
29780,2015,11,7.8
29780,2015,12,7.8
29780,2016,1,8.6
29780,2016,2,7.8
29780,2016,3,7.5
29780,2016,4,7.4
29780,2016,5,7.3
29780,2016,6,9.1
29780,2016,7,9.4
29780,2016,8,8.6
29780,2016,9,8.1
29780,2016,10,7.9
29780,2016,11,7.9
29780,2016,12,8.3
29780,2017,1,8.8
29780,2017,2,8.4
29780,2017,3,7.8
29780,2017,4,7.5
29780,2017,5,7.1
29780,2017,6,8.6
29780,2017,7,8.7
29780,2017,8,7.7
29780,2017,9,6.9
29780,2017,10,6.4
29780,2017,11,6.5
29780,2017,12,6.6
29780,2018,1,7.0
29780,2018,2,6.5
29780,2018,3,5.9
29780,2018,4,5.3
29780,2018,5,5.2
29780,2018,6,6.9
29780,2018,7,6.8
29780,2018,8,6.0
29780,2018,9,5.4
29780,2018,10,5.4
29780,2018,11,5.6
29780,2018,12,6.1
29780,2019,1,6.9
29780,2019,2,6.3
29780,2019,3,5.6
29780,2019,4,5.5
29780,2019,5,5.7
29780,2019,6,6.7
29780,2019,7,7.2
29780,2019,8,6.2
29780,2019,9,5.5
29780,2019,10,5.5
29780,2019,11,5.6
29780,2019,12,5.7
29780,2020,1,6.6
29780,2020,2,6.1
29780,2020,3,7.5
29780,2020,4,7.5
29780,2020,5,8.4
29780,2020,6,9.1
29780,2020,7,9.9
29780,2020,8,8.0
29780,2020,9,8.2
29780,2020,10,7.6
29780,2020,11,7.7
29780,2020,12,8.0
29780,2021,1,9.1
29780,2021,2,8.5
29780,2021,3,8.1
29780,2021,4,8.0
29780,2021,5,7.7
29780,2021,6,8.9
29780,2021,7,8.7
29780,2021,8,7.7
29780,2021,9,6.5
29780,2021,10,6.4
29780,2021,11,6.2
29780,2021,12,5.8
29780,2022,1,6.7
29780,2022,2,5.8
29780,2022,3,5.0
29780,2022,4,4.7
29780,2022,5,5.1
29780,2022,6,6.1
29780,2022,7,5.9
29780,2022,8,5.1
29780,2022,9,4.4
29780,2022,10,4.4
29780,2022,11,4.3
29780,2022,12,4.1
29780,2023,1,5.1
29780,2023,2,4.9
29780,2023,3,4.2
29780,2023,4,4.1
29780,2023,5,4.4
29780,2023,6,5.3
29780,2023,7,5.8
29780,2023,8,5.1
29780,2023,9,4.4
29780,2023,10,4.4
29780,2023,11,4.4
29780,2023,12,4.1
29780,2024,1,4.8
29780,2024,2,4.7
29780,2024,3,4.3
29780,2024,4,4.3
29780,2024,5,4.6
29780,2024,6,5.9
29780,2024,7,6.6
29780,2024,8,5.5
29780,2024,9,4.7
29780,2024,10,4.9
29780,2024,11,4.9
29780,2024,12,4.4
29780,2025,1,5.5
29780,2025,2,5.0
29780,2025,3,4.3
29780,2025,4,3.9
29780,2025,5,4.5
29780,2025,6,5.2
29780,2025,7,5.7
29780,2025,8,4.6
29780,2025,9,4.4
29780,2025,11,4.9
29780,2025,12,4.3
29820,2009,1,9.6
29820,2009,2,9.7
29820,2009,3,10.0
29820,2009,4,10.0
29820,2009,5,10.5
29820,2009,6,11.5
29820,2009,7,11.9
29820,2009,8,12.0
29820,2009,9,12.3
29820,2009,10,12.5
29820,2009,11,12.4
29820,2009,12,12.7
29820,2010,1,13.4
29820,2010,2,13.2
29820,2010,3,13.3
29820,2010,4,13.2
29820,2010,5,13.1
29820,2010,6,13.5
29820,2010,7,13.9
29820,2010,8,13.8
29820,2010,9,13.8
29820,2010,10,13.5
29820,2010,11,13.7
29820,2010,12,13.7
29820,2011,1,13.8
29820,2011,2,13.4
29820,2011,3,13.1
29820,2011,4,13.0
29820,2011,5,12.9
29820,2011,6,13.6
29820,2011,7,13.7
29820,2011,8,13.6
29820,2011,9,13.4
29820,2011,10,12.9
29820,2011,11,12.4
29820,2011,12,12.5
29820,2012,1,12.5
29820,2012,2,12.1
29820,2012,3,11.9
29820,2012,4,11.5
29820,2012,5,11.6
29820,2012,6,12.1
29820,2012,7,12.3
29820,2012,8,11.9
29820,2012,9,11.2
29820,2012,10,11.0
29820,2012,11,10.5
29820,2012,12,10.8
29820,2013,1,11.2
29820,2013,2,10.4
29820,2013,3,10.2
29820,2013,4,10.0
29820,2013,5,10.0
29820,2013,6,10.5
29820,2013,7,10.4
29820,2013,8,10.0
29820,2013,9,9.8
29820,2013,10,9.6
29820,2013,11,9.1
29820,2013,12,9.1
29820,2014,1,9.1
29820,2014,2,8.9
29820,2014,3,8.8
29820,2014,4,7.9
29820,2014,5,8.3
29820,2014,6,8.5
29820,2014,7,8.8
29820,2014,8,8.4
29820,2014,9,7.9
29820,2014,10,7.6
29820,2014,11,7.6
29820,2014,12,7.4
29820,2015,1,7.8
29820,2015,2,7.4
29820,2015,3,7.1
29820,2015,4,7.0
29820,2015,5,7.0
29820,2015,6,7.1
29820,2015,7,7.3
29820,2015,8,6.9
29820,2015,9,6.7
29820,2015,10,6.5
29820,2015,11,6.4
29820,2015,12,6.3
29820,2016,1,6.5
29820,2016,2,6.1
29820,2016,3,6.2
29820,2016,4,6.1
29820,2016,5,5.8
29820,2016,6,6.3
29820,2016,7,6.2
29820,2016,8,5.9
29820,2016,9,5.9
29820,2016,10,5.6
29820,2016,11,5.3
29820,2016,12,5.4
29820,2017,1,5.7
29820,2017,2,5.5
29820,2017,3,5.2
29820,2017,4,5.2
29820,2017,5,5.1
29820,2017,6,5.5
29820,2017,7,5.5
29820,2017,8,5.3
29820,2017,9,5.1
29820,2017,10,4.9
29820,2017,11,4.9
29820,2017,12,4.9
29820,2018,1,5.2
29820,2018,2,4.9
29820,2018,3,4.7
29820,2018,4,4.6
29820,2018,5,4.4
29820,2018,6,5.0
29820,2018,7,4.8
29820,2018,8,4.6
29820,2018,9,4.4
29820,2018,10,4.3
29820,2018,11,4.2
29820,2018,12,4.4
29820,2019,1,4.9
29820,2019,2,4.3
29820,2019,3,4.2
29820,2019,4,4.1
29820,2019,5,4.2
29820,2019,6,4.6
29820,2019,7,4.7
29820,2019,8,4.4
29820,2019,9,4.1
29820,2019,10,4.1
29820,2019,11,4.0
29820,2019,12,4.1
29820,2020,1,4.5
29820,2020,2,4.3
29820,2020,3,7.9
29820,2020,4,34.0
29820,2020,5,28.7
29820,2020,6,22.5
29820,2020,7,20.2
29820,2020,8,16.2
29820,2020,9,15.1
29820,2020,10,12.6
29820,2020,11,11.5
29820,2020,12,11.1
29820,2021,1,10.7
29820,2021,2,9.8
29820,2021,3,9.1
29820,2021,4,8.8
29820,2021,5,8.1
29820,2021,6,8.5
29820,2021,7,7.9
29820,2021,8,7.2
29820,2021,9,6.5
29820,2021,10,5.9
29820,2021,11,5.7
29820,2021,12,5.4
29820,2022,1,6.1
29820,2022,2,5.8
29820,2022,3,5.4
29820,2022,4,5.4
29820,2022,5,5.5
29820,2022,6,5.8
29820,2022,7,5.8
29820,2022,8,5.7
29820,2022,9,5.4
29820,2022,10,5.4
29820,2022,11,5.4
29820,2022,12,5.2
29820,2023,1,5.5
29820,2023,2,5.4
29820,2023,3,5.2
29820,2023,4,5.0
29820,2023,5,5.3
29820,2023,6,5.4
29820,2023,7,5.6
29820,2023,8,5.6
29820,2023,9,5.5
29820,2023,10,5.4
29820,2023,11,5.2
29820,2023,12,5.3
29820,2024,1,5.5
29820,2024,2,5.6
29820,2024,3,5.5
29820,2024,4,5.4
29820,2024,5,5.5
29820,2024,6,6.0
29820,2024,7,6.4
29820,2024,8,6.1
29820,2024,9,5.8
29820,2024,10,5.9
29820,2024,11,6.0
29820,2024,12,5.9
29820,2025,1,6.1
29820,2025,2,5.9
29820,2025,3,5.6
29820,2025,4,5.2
29820,2025,5,5.5
29820,2025,6,5.8
29820,2025,7,6.0
29820,2025,8,5.6
29820,2025,9,5.7
29820,2025,11,5.4
29820,2025,12,5.2
29860,2009,1,6.5
29860,2009,2,6.9
29860,2009,3,6.9
29860,2009,4,7.0
29860,2009,5,7.7
29860,2009,6,8.5
29860,2009,7,8.4
29860,2009,8,8.0
29860,2009,9,8.2
29860,2009,10,8.8
29860,2009,11,8.4
29860,2009,12,9.0
29860,2010,1,10.4
29860,2010,2,10.3
29860,2010,3,9.7
29860,2010,4,9.1
29860,2010,5,9.5
29860,2010,6,10.4
29860,2010,7,10.1
29860,2010,8,8.9
29860,2010,9,9.1
29860,2010,10,8.9
29860,2010,11,9.0
29860,2010,12,8.9
29860,2011,1,9.3
29860,2011,2,9.2
29860,2011,3,8.8
29860,2011,4,8.5
29860,2011,5,8.8
29860,2011,6,10.0
29860,2011,7,9.8
29860,2011,8,9.2
29860,2011,9,9.1
29860,2011,10,8.7
29860,2011,11,8.1
29860,2011,12,8.0
29860,2012,1,8.5
29860,2012,2,8.2
29860,2012,3,7.6
29860,2012,4,7.2
29860,2012,5,7.7
29860,2012,6,9.0
29860,2012,7,8.9
29860,2012,8,8.0
29860,2012,9,7.8
29860,2012,10,7.4
29860,2012,11,7.0
29860,2012,12,7.7
29860,2013,1,8.6
29860,2013,2,8.0
29860,2013,3,7.2
29860,2013,4,6.9
29860,2013,5,7.8
