disasterNumber,fipsStateCode,fipsCountyCode,incidentBeginDate,incidentEndDate,declarationDate,incidentType,designatedIncidentTypes,declarationType,iaProgramDeclared,ihProgramDeclared,paProgramDeclared,hmProgramDeclared,is_statewide
3358,54,081,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,081,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
3358,54,083,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,083,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
3358,54,085,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,087,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,089,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,091,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,091,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
3358,54,093,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,093,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
3358,54,095,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,097,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,097,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
3358,54,099,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,101,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,101,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
3358,54,103,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,105,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,107,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
3358,54,109,2012-10-29,2012-11-08,2012-10-29,Hurricane,,EM,0,0,1,0,False
4093,54,109,2012-10-29,2012-11-08,2012-11-27,Hurricane,,DR,0,0,1,1,False
4104,04,000,2012-12-15,2013-01-21,2013-03-05,Freezing,,DR,0,0,1,1,True
4100,05,019,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,051,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,053,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,059,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,085,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,105,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,119,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4100,05,125,2012-12-25,2012-12-26,2013-01-29,Severe Ice Storm,,DR,0,0,1,1,False
4102,22,001,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,025,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,029,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,035,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,039,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,041,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,053,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,063,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,065,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,097,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4102,22,113,2013-01-08,2013-01-17,2013-02-22,Severe Storm,,DR,0,0,1,1,False
4103,37,000,2013-01-14,2013-01-17,2013-03-01,Mud/Landslide,,DR,0,0,1,1,True
3361,09,000,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,True
4106,09,000,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,True
3361,09,001,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,001,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,003,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,003,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,005,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,005,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,007,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,007,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,009,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,009,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,011,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,011,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,013,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,013,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
3361,09,015,2013-02-08,2013-02-11,2013-02-10,Severe Storm,,EM,0,0,1,0,False
4106,09,015,2013-02-08,2013-02-11,2013-03-21,Severe Storm,,DR,0,0,1,1,False
4108,23,001,2013-02-08,2013-02-09,2013-03-25,Severe Storm,,DR,0,0,1,1,False
4108,23,005,2013-02-08,2013-02-09,2013-03-25,Severe Storm,,DR,0,0,1,1,False
4108,23,013,2013-02-08,2013-02-09,2013-03-25,Severe Storm,,DR,0,0,1,1,False
4108,23,023,2013-02-08,2013-02-09,2013-03-25,Severe Storm,,DR,0,0,1,1,False
4108,23,029,2013-02-08,2013-02-09,2013-03-25,Severe Storm,,DR,0,0,1,1,False
4108,23,031,2013-02-08,2013-02-09,2013-03-25,Severe Storm,,DR,0,0,1,1,False
4110,25,001,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,003,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,005,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,007,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,009,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,011,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,013,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,015,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,017,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,019,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,021,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,023,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,025,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4110,25,027,2013-02-08,2013-02-09,2013-04-19,Severe Storm,,DR,0,0,1,1,False
4105,33,001,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,003,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,005,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,011,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,013,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,015,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,017,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4105,33,019,2013-02-08,2013-02-10,2013-03-19,Severe Storm,,DR,0,0,1,1,False
4111,36,103,2013-02-08,2013-02-09,2013-04-23,Severe Storm,,DR,0,0,1,1,False
4107,44,001,2013-02-08,2013-02-09,2013-03-22,Severe Storm,,DR,0,0,1,1,False
4107,44,003,2013-02-08,2013-02-09,2013-03-22,Severe Storm,,DR,0,0,1,1,False
4107,44,005,2013-02-08,2013-02-09,2013-03-22,Severe Storm,,DR,0,0,1,1,False
4107,44,007,2013-02-08,2013-02-09,2013-03-22,Severe Storm,,DR,0,0,1,1,False
4107,44,009,2013-02-08,2013-02-09,2013-03-22,Severe Storm,,DR,0,0,1,1,False
4101,28,035,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,1,1,False
4101,28,041,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,0,1,False
4101,28,065,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,0,1,False
4101,28,073,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,1,1,False
4101,28,091,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,1,1,False
4101,28,111,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,0,1,False
4101,28,153,2013-02-10,2013-02-22,2013-02-13,Severe Storm,,DR,0,1,1,1,False
4112,20,007,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,009,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,041,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,051,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,059,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,077,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,079,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,083,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,095,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,113,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,115,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,135,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,139,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,141,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,145,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,147,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,151,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,159,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,163,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,165,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,167,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,183,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4112,20,185,2013-02-20,2013-02-23,2013-04-26,Snowstorm,,DR,0,0,1,1,False
4109,40,003,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,007,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,009,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,011,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,039,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,043,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,045,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,047,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,053,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,071,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,073,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,093,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,103,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,129,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,149,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,151,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4109,40,153,2013-02-24,2013-02-26,2013-04-08,Severe Storm,,DR,0,0,1,1,False
4115,46,000,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,True
4115,46,043,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4115,46,067,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4115,46,083,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4115,46,087,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4115,46,099,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4115,46,113,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4115,46,125,2013-04-08,2013-04-10,2013-05-10,Severe Storm,,DR,0,0,1,1,False
4114,19,059,2013-04-09,2013-04-11,2013-05-06,Severe Storm,,DR,0,0,1,1,False
4114,19,119,2013-04-09,2013-04-11,2013-05-06,Severe Storm,,DR,0,0,1,1,False
4114,19,141,2013-04-09,2013-04-11,2013-05-06,Severe Storm,,DR,0,0,1,1,False
4114,19,143,2013-04-09,2013-04-11,2013-05-06,Severe Storm,,DR,0,0,1,1,False
4114,19,167,2013-04-09,2013-04-11,2013-05-06,Severe Storm,,DR,0,0,1,1,False
4113,27,033,2013-04-09,2013-04-11,2013-05-03,Severe Storm,,DR,0,0,1,1,False
4113,27,063,2013-04-09,2013-04-11,2013-05-03,Severe Storm,,DR,0,0,1,1,False
4113,27,101,2013-04-09,2013-04-11,2013-05-03,Severe Storm,,DR,0,0,1,1,False
4113,27,105,2013-04-09,2013-04-11,2013-05-03,Severe Storm,,DR,0,0,1,1,False
4113,27,133,2013-04-09,2013-04-11,2013-05-03,Severe Storm,,DR,0,0,1,1,False
3362,25,005,2013-04-15,2013-04-22,2013-04-17,Terrorist,,EM,0,0,1,0,False
3362,25,017,2013-04-15,2013-04-22,2013-04-17,Terrorist,,EM,0,0,1,0,False
3362,25,021,2013-04-15,2013-04-22,2013-04-17,Terrorist,,EM,0,0,1,0,False
3362,25,025,2013-04-15,2013-04-22,2013-04-17,Terrorist,,EM,0,0,1,0,False
4116,17,001,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,009,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,011,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,013,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,015,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,017,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,023,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,031,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,033,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,037,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,041,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,043,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,057,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,061,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,063,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,067,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,071,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,073,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,089,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,093,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,095,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,097,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,099,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,101,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,105,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,109,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,111,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,123,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,125,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,131,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,133,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,137,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,141,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,143,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,149,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,155,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,161,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,169,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,171,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,173,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,0,1,1,False
4116,17,175,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,179,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,187,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,195,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,197,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4116,17,201,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,0,1,False
4116,17,203,2013-04-16,2013-05-05,2013-05-10,Flood,,DR,0,1,1,1,False
4121,26,005,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,013,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,015,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,053,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,061,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,067,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,081,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,083,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,103,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,111,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,121,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,123,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,131,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,133,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,139,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4121,26,145,2013-04-16,2013-05-14,2013-06-18,Flood,,DR,0,0,1,1,False
4119,19,007,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,031,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,045,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,051,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,053,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,057,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,095,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,101,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,103,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,107,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,111,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,117,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,125,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,135,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,139,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,159,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,177,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,179,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,181,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
4119,19,185,2013-04-17,2013-04-30,2013-05-31,Flood,,DR,0,0,1,1,False
3363,48,309,2013-04-17,2013-04-20,2013-04-19,Other,,EM,0,1,1,0,False
4136,48,309,2013-04-17,2013-04-20,2013-08-02,Other,,DR,0,0,1,1,False
4118,38,000,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,True
4118,38,005,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,009,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
3364,38,017,2013-04-22,2013-05-07,2013-04-26,Flood,,EM,0,0,1,0,False
4118,38,017,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,019,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,027,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,031,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
3364,38,035,2013-04-22,2013-05-07,2013-04-26,Flood,,EM,0,0,1,0,False
4118,38,049,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
3364,38,067,2013-04-22,2013-05-07,2013-04-26,Flood,,EM,0,0,1,0,False
4118,38,067,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,071,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,075,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
3364,38,077,2013-04-22,2013-05-07,2013-04-26,Flood,,EM,0,0,1,0,False
4118,38,077,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,079,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,095,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
3364,38,097,2013-04-22,2013-05-07,2013-04-26,Flood,,EM,0,0,1,0,False
4118,38,097,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
3364,38,099,2013-04-22,2013-05-07,2013-04-26,Flood,,EM,0,0,1,0,False
4118,38,099,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
4118,38,103,2013-04-22,2013-05-16,2013-05-29,Flood,,DR,0,0,1,1,False
5023,06,065,2013-05-01,2013-05-05,2013-05-01,Fire,,FM,0,0,1,0,False
5024,06,111,2013-05-02,2013-05-11,2013-05-02,Fire,,FM,0,0,1,0,False
4122,02,050,2013-05-17,2013-06-11,2013-06-25,Flood,,DR,0,1,1,1,False
4122,02,240,2013-05-17,2013-06-11,2013-06-25,Flood,,DR,0,0,1,1,False
4122,02,240,2013-05-17,2013-06-11,2013-06-25,Flood,,DR,0,1,1,1,False
4122,02,240,2013-05-17,2013-06-11,2013-06-25,Flood,,DR,0,1,1,1,False
4122,02,290,2013-05-17,2013-06-11,2013-06-25,Flood,,DR,0,1,1,1,False
4128,38,000,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,True
4128,38,000,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,True
4128,38,005,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,009,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,019,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,025,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,043,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,049,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,053,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,055,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
4128,38,061,2013-05-17,2013-06-16,2013-07-12,Severe Storm,,DR,0,0,1,1,False
